timestamp_coleta,mercado,ticker,ticker_yf,candle_time,open_1h,high_1h,low_1h,close_1h,volume_1h,last_price,previous_close,open_day,day_high,day_low,day_volume,market_cap,fifty_day_avg,two_hundred_day_avg,year_high,year_low,currency,exchange,short_name,sector,industry,country,beta,trailing_pe,forward_pe,price_to_book,dividend_yield,payout_ratio,bid,ask,regular_mkt_volume,avg_volume,avg_volume_10d,shares_outstanding,float_shares,book_value,profit_margins,ebitda_margins,operating_margins,gross_margins,return_on_assets,return_on_equity,revenue_growth,earnings_growth,target_mean_price,recommendation,recommendation_mean
2026-04-14 16:05:04,Global,ORCL,ORCL,2026-04-14 15:30:00,162.33999633789062,162.83999633789062,161.7200927734375,162.47500610351562,2205770.0,162.47500610351562,158.88,167.92999267578125,169.39999389648438,161.55999755859375,49802173.0,467285591403.9917,150.36439880371094,216.24504928588868,345.7200012207031,121.23999786376953,USD,NYQ,Oracle Corporation,Technology,Software - Infrastructure,United States,1.597,29.166965,20.376986,13.925939,1.29,0.35909998,161.78,161.79,49802302.0,28164410.0,23889000.0,2876046000.0,1708975294.0,11.666,0.25298,0.42826,0.32676,0.67084,0.06335,0.57572,0.217,0.245,246.45872,buy,1.61364
2026-04-14 16:05:04,Global,PG,PG,2026-04-14 15:30:00,144.4199981689453,144.55999755859375,144.27999877929688,144.4949951171875,228793.0,144.4949951171875,143.61,143.24000549316406,144.69000244140625,142.8000030517578,3051380.0,338188406504.5393,152.88760070800782,151.54755043029786,171.64999389648438,137.6199951171875,USD,NYQ,Procter & Gamble Company (The),Consumer Defensive,Household & Personal Products,United States,0.403,21.406666,19.890318,6.4239984,2.94,0.6188,144.35,144.38,3051380.0,11207803.0,8461130.0,2336733549.0,2319794244.0,22.493,0.19299999,0.29047,0.26297,0.51189,0.10898,0.31562,0.015,-0.054,164.95454,buy,2.08333
2026-04-14 16:05:04,Global,SAP,SAP,2026-04-14 15:30:00,167.4600067138672,167.92999267578125,167.19000244140625,167.66000366210938,79984.0,167.66000366210938,171.5,170.00999450683594,171.7449951171875,166.94000244140625,2334493.0,197152726676.48343,189.3801998901367,245.72855026245117,313.2799987792969,160.66000366210938,USD,NYQ,SAP  SE,Technology,Software - Application,Germany,0.762,23.416203,16.780817,3.7936125,1.75,0.38,167.26,167.34,2334493.0,3301785.0,3127470.0,1167559048.0,1042910444.0,44.195343,0.19459,0.30527002,0.29213,0.73764,0.090059996,0.16122,0.033,0.05,290.16666,buy,1.625
2026-04-14 16:05:04,Global,TM,TM,2026-04-14 15:30:00,211.9199981689453,212.11199951171875,211.8300018310547,212.11199951171875,9152.0,212.11199951171875,211.46,210.85000610351562,212.33999633789062,210.02000427246094,128991.0,276465337165.64154,224.32779876708983,205.1135498046875,248.89999389648438,167.17999267578125,USD,NYQ,Toyota Motor Corporation,Consumer Cyclical,Auto Manufacturers,Japan,0.357,11.896355,13.441825,18.074629,2.72,0.33200002,211.75,211.91,128991.0,306290.0,296670.0,1303393197.0,9737764559.0,11.735345,0.073249996,0.12299,0.08851,0.17597,0.0273,0.10032,0.086,-0.423,257.23853,none,
2026-04-14 16:05:04,Global,TSLA,TSLA,2026-04-14 15:30:00,363.6199951171875,365.07000732421875,363.30999755859375,364.9849853515625,2863088.0,364.9849853515625,353.2922,357.3550109863281,367.6300048828125,354.7699890136719,46870021.0,1369581332712.9746,393.02299926757814,397.47794998168945,498.8299865722656,222.7899932861328,USD,NMS,"Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,United States,1.915,337.99072,131.69658,16.67032,,0.0,364.79,364.45,46871465.0,61690690.0,68315530.0,3752431984.0,2812672918.0,21.897,0.040009998,0.11076,0.047030002,0.18027,0.02095,0.049250003,-0.031,-0.606,415.2966,buy,2.4375
2026-04-14 16:05:04,Global,TSM,TSM,2026-04-14 15:30:00,380.1099853515625,381.3500061035156,380.1099853515625,381.3500061035156,579942.0,381.3500061035156,371.6,379.0400085449219,382.1600036621094,373.2200012207031,10061844.0,1977873676796.3137,351.1738012695312,294.6948001098633,390.2099914550781,145.83999633789062,USD,NYQ,Taiwan Semiconductor Manufactur,Technology,Semiconductors,Taiwan,1.251,36.59789,20.687553,58.334003,0.95,0.2873,380.48,380.63,10061852.0,13820563.0,11927470.0,5186504904.0,24178188751.0,6.5373535,0.45099998,0.68633,0.53916,0.59891,0.16555001,0.35064,0.205,0.35,439.54056,strong_buy,1.42105
2026-04-14 16:05:04,Global,UNH,UNH,2026-04-14 15:30:00,314.1499938964844,314.5,313.89678955078125,314.45001220703125,177561.0,314.45001220703125,312.77,312.510009765625,319.6099853515625,312.510009765625,3704119.0,285418678653.57733,283.5977990722656,312.52614929199217,594.8099975585938,234.60000610351562,USD,NYQ,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,United States,0.408,23.750002,15.615844,3.0272255,2.82,0.65989995,314.07,314.1,3704119.0,10150695.0,8658180.0,907675839.0,899996901.0,103.874,0.02694,0.04832,0.00336,0.18526,0.039,0.12538,0.123,-0.999,360.96155,buy,1.72414
2026-04-14 16:05:04,Global,V,V,2026-04-14 15:30:00,310.6600036621094,310.8599853515625,310.260009765625,310.6499938964844,217443.0,310.6499938964844,309.28,308.4700012207031,312.1199951171875,307.5,3431067.0,598945490282.8302,313.25559692382814,335.2790478515625,375.510009765625,293.8900146484375,USD,NYQ,Visa Inc.,Financial Services,Credit Services,United States,0.799,29.196426,21.365435,15.506139,0.87,0.2291,310.43,310.55,3431067.0,7732671.0,6524130.0,1681093942.0,1739792978.0,20.034,0.50233,0.70032,0.68296,0.97777003,0.18364,0.53954,0.146,0.174,394.85742,strong_buy,1.33333
2026-04-14 16:05:04,Global,WMT,WMT,2026-04-14 15:30:00,124.80000305175781,125.06999969482422,124.75499725341797,125.00499725341797,574016.0,125.00499725341797,124.65,123.12000274658203,125.06999969482422,122.54499816894531,7892452.0,996590152740.6476,125.54339981079102,110.15374988555908,134.69000244140625,90.61000061035156,USD,NMS,Walmart Inc.,Consumer Defensive,Discount Stores,United States,0.661,45.789375,38.0564,9.999599,0.79,0.3443,125.0,129.59,7892466.0,29848153.0,16005400.0,7972402501.0,4375095044.0,12.501,0.0307,0.061739996,0.04567,0.24927,0.06834,0.21847,0.056,-0.19,136.43903,strong_buy,1.44186
2026-04-14 16:05:04,Global,XOM,XOM,2026-04-14 15:30:00,147.8699951171875,148.6199951171875,147.8300018310547,148.46499633789062,871692.0,148.46499633789062,152.39,150.06500244140625,150.06500244140625,146.7200927734375,12151756.0,617103578326.1998,154.19619903564453,125.159349899292,176.41000366210938,101.19000244140625,USD,NYQ,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,United States,0.288,22.158955,15.10118,2.3919346,2.7,0.597,148.33,148.35,12152051.0,23095911.0,26361490.0,4156559415.0,4158138253.0,62.069,0.089049995,0.18334,0.09527001,0.31049,0.04902,0.110810004,-0.013,-0.11,162.70833,buy,2.30769
